study,year,sse_model,model_no,trait_level_1,trait_level_2,trait_level_3,trait_level_4,trait_level_5,trait_level_6,character_state,putative_ancestral_state,clade,level,order,family,div_inc,sp_inc,ext_inc,no_markers,no_plastid,no_nuclear,no_mito,age,age_inferred,tips,perc_sampling,sampling_per_state,samples_per_state,transition_direction,transition_rate,div_rate
Meseguer_et_al_2015_Integrating_fossils_phylogenies_and_niche_models.txt,2015,GeoSSE,4,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-Sub-Saharian Africa,0,Hypericum,Genus,Malpighiales,Hypericaceae,0,0,0,3,3,0,0,35,1,114,0.228,,83,,,
Meseguer_et_al_2015_Integrating_fossils_phylogenies_and_niche_models.txt,2015,GeoSSE,4,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Sub-saharan Africa,1,Hypericum,Genus,Malpighiales,Hypericaceae,0,0,0,3,3,0,0,35,1,114,0.228,,31,,,
Meseguer_et_al_2015_Integrating_fossils_phylogenies_and_niche_models.txt,2015,GeoSSE,5,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-Western Palearctic,1,Hypericum,Genus,Malpighiales,Hypericaceae,0,1,1,3,3,0,0,35,1,114,0.228,,55,,,0.12
Meseguer_et_al_2015_Integrating_fossils_phylogenies_and_niche_models.txt,2015,GeoSSE,5,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Western Palearctic,0,Hypericum,Genus,Malpighiales,Hypericaceae,1,0,0,3,3,0,0,35,1,114,0.228,,59,,,0.129
Moharrek_et_al_2019_Morphological_innovations_and_vast_extensions_of_m.txt,2019,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Type I: cushion-forming sub-shrubby pungent-leaved,,Acantholimon,Genus,Caryophyllales,Plumbaginaceae,1,1,0,2,1,1,0,4.08,1,130,0.65,,122,Type II TO Type I,0.1,3.25
Moharrek_et_al_2019_Morphological_innovations_and_vast_extensions_of_m.txt,2019,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Type II: perennial herb with thick rootstock; rosulate; spathulate; and slightly fleshy basal leaves,,Acantholimon,Genus,Caryophyllales,Plumbaginaceae,0,0,0,2,1,1,0,4.08,1,130,0.65,,8,Type I TOType II,0.05,0.25
Neupane_et_al_2017_Evolution_of_woody_life_form_on_tropical_mountains.txt,2017,HiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Herbaceous,1,Spermacoceae,Tribe,Gentianales,Rubiaceae,0,0,0,5,3,2,0,36.17,1,362,0.362,,220,Woody TO Herbaceous,0.0123,0.225
Neupane_et_al_2017_Evolution_of_woody_life_form_on_tropical_mountains.txt,2017,HiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Woody,0,Spermacoceae,Tribe,Gentianales,Rubiaceae,0,0,0,5,3,2,0,36.17,1,362,0.362,,124,Herbaceous TO Woody,0.0123,0.25
Neupane_et_al_2017_Evolution_of_woody_life_form_on_tropical_mountains.txt,2017,HiSSE,2,Extrinsic,Biogeography,Biome,Biome,Biome,Biome,Other,,Spermacoceae,Tribe,Gentianales,Rubiaceae,0,0,0,5,3,2,0,36.17,1,362,0.362,,257,Tropical upland TO Lowland,0.0191,0.2175
Neupane_et_al_2017_Evolution_of_woody_life_form_on_tropical_mountains.txt,2017,HiSSE,2,Extrinsic,Biogeography,Biome,Biome,Biome,Biome,Tropical upland,,Spermacoceae,Tribe,Gentianales,Rubiaceae,0,0,0,5,3,2,0,36.17,1,362,0.362,,105,Lowland TO Tropical upland,0.019,0.555
Ng_and_Smith_2018_Why_are_red_flowers_so_rare_Testing_the_macroevol.txt,2018,HiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerColor,Non-red flower,1,Solanaceae,Family,Solanales,Solanaceae,1,0,0,5,3,2,0,48.392,1,1342,0.4720365811,0.46,1308,Red TO Other,0.283,0.3255
Ng_and_Smith_2018_Why_are_red_flowers_so_rare_Testing_the_macroevol.txt,2018,HiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerColor,Red flower,0,Solanaceae,Family,Solanales,Solanaceae,0,0,1,5,3,2,0,48.392,1,1342,0.4720365811,1,34,Other TO Red,0.005,0.152
Ogutcen_et_al_2014_Diversification_in_Monkeyflowers_An_Investigation.txt,2014,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerColor,Non-reddish flowers,1,Mimulus,Genus,Lamiales,Phrymaceae,0,0,0,3,1,2,0,63.5,1,94,0.7833333333,,58,,,
Ogutcen_et_al_2014_Diversification_in_Monkeyflowers_An_Investigation.txt,2014,BiSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerColor,Red flowers,0,Mimulus,Genus,Lamiales,Phrymaceae,0,0,0,3,1,2,0,63.5,1,94,0.7833333333,,26,,,
Ogutcen_et_al_2014_Diversification_in_Monkeyflowers_An_Investigation.txt,2014,GeoSSE,2,Extrinsic,Habitat,Elevation,Elevation,Elevation,Elevation,High elevation,0,Mimulus,Genus,Lamiales,Phrymaceae,1,1,0,3,1,2,0,63.5,1,94,0.7833333333,,10,,,
Ogutcen_et_al_2014_Diversification_in_Monkeyflowers_An_Investigation.txt,2014,GeoSSE,2,Extrinsic,Habitat,Elevation,Elevation,Elevation,Elevation,Low elevation,1,Mimulus,Genus,Lamiales,Phrymaceae,0,0,0,3,1,2,0,63.5,1,94,0.7833333333,,85,,,
Ogutcen_et_al_2017_Diversification_rates_in_Antirrhineae_Plantaginac.txt,2017,BiSSE,1,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Bee pollination,1,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,5,4,1,0,27,1,146,0.61,,85,,,
Ogutcen_et_al_2017_Diversification_rates_in_Antirrhineae_Plantaginac.txt,2017,BiSSE,1,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Hummingbird pollination,0,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,5,4,1,0,27,1,146,0.61,,12,,,
Ogutcen_et_al_2017_Diversification_rates_in_Antirrhineae_Plantaginac.txt,2017,GeoSSE,2,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,New world,0,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,5,4,1,0,27,1,146,0.61,,22,,,
Ogutcen_et_al_2017_Diversification_rates_in_Antirrhineae_Plantaginac.txt,2017,GeoSSE,2,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Old World,1,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,5,4,1,0,27,1,146,0.61,,112,,,
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerMorpho,FlowerMorpho,Focal: Corolla present; bilateral symmetry and reduced stamen number,,Angiosperms,CAO,Multiple,Multiple,1,,,7,4,3,0,136,1,464,0.001856,0.001856,,,,
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,1,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerMorpho,FlowerMorpho,Non-focal,,Angiosperms,CAO,Multiple,Multiple,0,,,7,4,3,0,136,1,464,0.001856,0.001856,,,,
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,2,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerSymmetry,Bilateral symmetry,0,Angiosperms,CAO,Multiple,Multiple,1,0,0,7,4,3,0,136,1,464,0.001856,,184,Absent TO Present,0.001,0.064
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,2,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerSymmetry,No bilateral symmetry,1,Angiosperms,CAO,Multiple,Multiple,0,0,0,7,4,3,0,136,1,464,0.001856,,282,Present TO Absent,0.001,0.038
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,3,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerShape,Corolla absent,0,Angiosperms,CAO,Multiple,Multiple,0,0,0,7,4,3,0,136,1,464,0.001856,,,Present TO Absent,0.001,0.038
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,3,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerShape,Corolla present,1,Angiosperms,CAO,Multiple,Multiple,1,0,0,7,4,3,0,136,1,464,0.001856,,,Absent TO Present,0.001,0.064
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,4,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Non-reduced stamen number,1,Angiosperms,CAO,Multiple,Multiple,0,0,0,7,4,3,0,136,1,464,0.001856,,64,Reduced TO Non-reduced,0.001,0.038
OMeara_et_al_2016_Non_equilibrium_dynamics_and_floral_trait_interact.txt,2016,MuSSE,4,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,Male,Anther,Reduced stamen number,0,Angiosperms,CAO,Multiple,Multiple,1,0,0,7,4,3,0,136,1,464,0.001856,,402,Non-reduced TO Reduced,0.001,0.064
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,AC,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Interaction,0,Rhamnaceae,Family,Rosales,Rhamnaceae,1,,0,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Non-AC/non-sclerophyllous,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,1,1,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Sclerophyllous,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,1,1,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,CCM,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,2,1,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Interaction,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,1,,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Non-CCM/sclerophyllous,0,Rhamnaceae,Family,Rosales,Rhamnaceae,1,1,0,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_and_Linder_2016_Beyond_climate_Convergence_in_fast_evolving_scler.txt,2016,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Non-sclerophyllous,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,81,1,160,0.1516587678,,,,,
Onstein_et_al_2014_Diversification_rate_shifts_in_the_Cape_Floristic.txt,2014,BiSSE,1,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Forest,1,Penaeaceae,Family,Myrtales,Penaeaceae,0,,,5,3,2,0,78,1,33,0.7575757576,0.58,14,Fynbos TO Forest,0,0.02
Onstein_et_al_2014_Diversification_rate_shifts_in_the_Cape_Floristic.txt,2014,BiSSE,1,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Fynbos,0,Penaeaceae,Family,Myrtales,Penaeaceae,1,,,5,3,2,0,78,1,33,0.7575757576,0.83,19,Forest TO Fynbos,0.0143,0.15
Onstein_et_al_2014_Diversification_rate_shifts_in_the_Cape_Floristic.txt,2014,BiSSE,2,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Forest,1,Phyliceae,Tribe,Rosales,Rhamnaceae,0,,,2,1,1,0,35,1,47,0.3455882353,1,2,Fynbos TO Forest,0,0.05
Onstein_et_al_2014_Diversification_rate_shifts_in_the_Cape_Floristic.txt,2014,BiSSE,2,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Fynbos,0,Phyliceae,Tribe,Rosales,Rhamnaceae,1,,,2,1,1,0,35,1,47,0.3455882353,0.34,45,Forest TO Fynbos,0.029,0.2
Onstein_et_al_2014_Diversification_rate_shifts_in_the_Cape_Floristic.txt,2014,BiSSE,3,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Forest,,Diosmeae,Tribe,Sapindales,Rutaceae,0,,,3,3,0,0,59,1,26,0.09420289855,1,1,Fynbos TO Forest,0,0.25
Onstein_et_al_2014_Diversification_rate_shifts_in_the_Cape_Floristic.txt,2014,BiSSE,3,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Fynbos,,Diosmeae,Tribe,Sapindales,Rutaceae,0,,,3,3,0,0,59,1,26,0.09420289855,0.09,25,Forest TO Fynbos,0.0167,0.25
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,MTE,0,Rhamnaceae,Family,Rosales,Rhamnaceae,1,1,0,7,6,1,0,92.35,1,280,0.3361344538,0.4424778761,167,Non-MTE TO MTE,0.004,0.1437
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-MTE,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.1804511278,213,MTE TO non-MTE,0.3741,0.0761
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,2,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Cape,0,Rhamnaceae,Family,Rosales,Rhamnaceae,1,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.5,67,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,2,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-cape,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,1,1,7,6,1,0,92.35,1,280,0.3361344538,0.239,254,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,3,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Chile,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.2,5,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,3,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-Chile,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.292,274,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,4,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-S/SW Australia,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,1,1,7,6,1,0,92.35,1,280,0.3361344538,0.278,260,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,4,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,S/SW Australia,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.366,35,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,5,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Mediterranean Basin,0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.5,14,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,5,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-Mediterranean Basin,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.298,266,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,6,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,California (Mediterranean-type ecosystem),0,Rhamnaceae,Family,Rosales,Rhamnaceae,0,1,1,7,6,1,0,92.35,1,280,0.3361344538,0.565,45,,,
Onstein_et_al_2015_Do_Mediterranean_type_ecosystems_have_a_common_his.txt,2015,GeoSSE,6,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-California,1,Rhamnaceae,Family,Rosales,Rhamnaceae,0,0,0,7,6,1,0,92.35,1,280,0.3361344538,0.266,263,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,BiSSE,1,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Closed habitat,1,Proteaceae,Family,Proteales,Proteaceae,0,0,0,5,5,0,0,107.2,1,321,0.1888235294,,53,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,BiSSE,1,Extrinsic,Habitat,Vegetation,Vegetation,Vegetation,Vegetation,Open,0,Proteaceae,Family,Proteales,Proteaceae,1,1,1,5,5,0,0,107.2,1,321,0.1888235294,,251,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,QuaSSE,2,Extrinsic,Habitat,Climate,Climate,Climate,Climate,Climate PC1,,Proteaceae,Family,Proteales,Proteaceae,1,1,,5,5,0,0,107.2,1,318,0.1870588235,,NA,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,QuaSSE,3,Extrinsic,Habitat,Climate,Climate,Climate,Climate,Climate PC2,,Proteaceae,Family,Proteales,Proteaceae,1,1,,5,5,0,0,107.2,1,318,0.1870588235,,NA,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,QuaSSE,4,Extrinsic,Habitat,Climate,Climate,Climate,Climate,Precip coldest quarter,,Proteaceae,Family,Proteales,Proteaceae,1,1,,5,5,0,0,107.2,1,315,0.1852941176,,NA,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,QuaSSE,5,Intrinsic,Vegetative,Morphology,LeafMorpho,LeafMorpho,LeafMorpho,Leaves PC1,,Proteaceae,Family,Proteales,Proteaceae,1,1,,5,5,0,0,107.2,1,261,0.1535294118,,NA,,,
Onstein_et_al_2016_Evolutionary_radiations_of_Proteaceae_are_triggere.txt,2016,QuaSSE,6,Intrinsic,Vegetative,Morphology,LeafMorpho,LeafMorpho,LeafMorpho,Leaves PC2,,Proteaceae,Family,Proteales,Proteaceae,1,1,,5,5,0,0,107.2,1,261,0.1535294118,,NA,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Large fruits and canopy,,Arecaceae,Family,Arecales,Arecaceae,0,0,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Small fruits,,Arecaceae,Family,Arecales,Arecaceae,1,2,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Small fruits and understory,,Arecaceae,Family,Arecales,Arecaceae,3,1,,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,1,Combination,Combination,Combination,Combination,Combination,Combination,Understory,,Arecaceae,Family,Arecales,Arecaceae,2,1,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Island,,Arecaceae,Family,Arecales,Arecaceae,0,2,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Large fruits and mainland,,Arecaceae,Family,Arecales,Arecaceae,0,0,,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Small fruits,,Arecaceae,Family,Arecales,Arecaceae,0,1,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,Small fruits and island,,Arecaceae,Family,Arecales,Arecaceae,1,1,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,QuaSSE,3,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitSize,FruitSize,Fruit size,,Arecaceae,Family,Arecales,Arecaceae,1,1,0,13,9,4,0,105.3864,1,1685,0.6636471052,,,,,
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,BiSSE,4,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitSize,FruitSize,Large fruits,1,Arecaceae,Family,Arecales,Arecaceae,0,0,0,13,9,4,0,105.3864,1,1774,0.6987002757,0.82,213,Small (< 4 cm) TO Large (> 4 cm),0.006,0.0349
Onstein_et_al_2017_Frugivory_related_traits_promote_speciation_of_tro.txt,2017,BiSSE,4,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitSize,FruitSize,Small fruits,0,Arecaceae,Family,Arecales,Arecaceae,1,1,0,13,9,4,0,105.3864,1,1774,0.6987002757,0.68,1561,Large (> 4 cm) TO Small (< 4 cm),0.017,0.1117
Onstein_et_al_2018_To_adapt_or_go_extinct_The_fate_of_megafaunal_pal.txt,2018,BiSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitSize,FruitSize,Megafaunal fruits,1,Arecaceae,Family,Arecales,Arecaceae,0,0,1,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Onstein_et_al_2018_To_adapt_or_go_extinct_The_fate_of_megafaunal_pal.txt,2018,BiSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitSize,FruitSize,Small fruits,0,Arecaceae,Family,Arecales,Arecaceae,1,1,0,13,9,4,0,105.3864,1,1774,0.6987002757,,,,,
Otero_et_al_2019_Being_in_the_right_place_at_the_right_time_Parall.txt,2019,HiSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,Glochids absent,0,Cynoglossoideae,Subfamily,Boraginales,Boraginaceae,0,,,2,2,0,0,46,1,192,0.1745454545,,98,Present TO Absent,0.1778,0.55
Otero_et_al_2019_Being_in_the_right_place_at_the_right_time_Parall.txt,2019,HiSSE,1,Intrinsic,Reproduction,Post-mating,FruitMorpho,FruitType,FruitType,Glochids present,1,Cynoglossoideae,Subfamily,Boraginales,Boraginaceae,1,,,2,2,0,0,46,1,192,0.1745454545,,94,Absent TO Present,0.044,0.6
Pérez_Escobar_et_al_2017_Multiple Geographical Origins of Environmental Sex Determination enhanced the diversification of Darwin’s Favourite Orchids,2017,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Epiphyte,,Catasetinae,Tribe,Asparagales,Orchidaceae,1,1,0,6,3,3,0,19.5,1,132,0.3728813559,,,Non-epiphyte TO Epiphyte,0.025,0.323
Pérez_Escobar_et_al_2017_Multiple Geographical Origins of Environmental Sex Determination enhanced the diversification of Darwin’s Favourite Orchids,2017,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Non-epiphyte,,Catasetinae,Tribe,Asparagales,Orchidaceae,0,0,0,6,3,3,0,19.5,1,132,0.3728813559,,,Epiphyte TO Non-epiphyte,1.97E-05,0.039
Pérez_Escobar_et_al_2017_Multiple Geographical Origins of Environmental Sex Determination enhanced the diversification of Darwin’s Favourite Orchids,2017,BiSSE,2,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Euglossine Bee,,Catasetinae,Tribe,Asparagales,Orchidaceae,1,1,0,6,3,3,0,19.5,1,132,0.3728813559,,,Non-bee TO Bee,0.0020853,0.321
Pérez_Escobar_et_al_2017_Multiple Geographical Origins of Environmental Sex Determination enhanced the diversification of Darwin’s Favourite Orchids,2017,BiSSE,2,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Non-euglossine bee pollination,,Catasetinae,Tribe,Asparagales,Orchidaceae,0,0,0,6,3,3,0,19.5,1,132,0.3728813559,,,Bee TO Non-bee,0.0020853,0.01
Pérez_Escobar_et_al_2017_Multiple Geographical Origins of Environmental Sex Determination enhanced the diversification of Darwin’s Favourite Orchids,2017,BiSSE,3,Intrinsic,Vegetative,Physiology,Physiology,Physiology,Physiology,ESD,0,Catasetinae,Tribe,Asparagales,Orchidaceae,1,1,0,6,3,3,0,19.5,1,132,0.3728813559,,68,Non-ESD TO ESD,0.0058626,0.843
Pérez_Escobar_et_al_2017_Multiple Geographical Origins of Environmental Sex Determination enhanced the diversification of Darwin’s Favourite Orchids,2017,BiSSE,3,Intrinsic,Vegetative,Physiology,Physiology,Physiology,Physiology,Non-ESD,1,Catasetinae,Tribe,Asparagales,Orchidaceae,0,0,0,6,3,3,0,19.5,1,132,0.3728813559,,63,ESD TO non-ESD,0.0058626,0.072
Pérez_Escobar_et_al_2017_Recent_origin_and_rapid_speciation_of_Neotropical.txt,2017,GeoSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Northern Andes,1,Cymbidieae,Tribe,Asparagales,Orchidaceae,0,0,1,5,4,1,0,34,1,816,0.25,,,,,
Pérez_Escobar_et_al_2017_Recent_origin_and_rapid_speciation_of_Neotropical.txt,2017,GeoSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Northern Andes,0,Cymbidieae,Tribe,Asparagales,Orchidaceae,1,1,0,5,4,1,0,34,1,816,0.25,,,,,
